#router1, port on router1, router2, port on router 2, failure start, failure end
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053640.0,1350053646.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053665.0,1350053670.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053689.0,1350053694.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053727.0,1350053732.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053749.0,1350053754.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053774.0,1350053779.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053813.0,1350053824.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053906.0,1350053911.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053931.0,1350053936.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053945.0,1350053951.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350053981.0,1350053987.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054016.0,1350054023.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054043.0,1350054048.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054082.0,1350054087.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054132.0,1350054137.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054166.0,1350054171.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054581.0,1350054587.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054616.0,1350054621.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054655.0,1350054658.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054922.0,1350054927.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054937.0,1350054942.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350054981.0,1350054988.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055016.0,1350055021.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055079.0,1350055084.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055132.0,1350055137.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055194.0,1350055199.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055238.0,1350055243.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055321.0,1350055326.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055363.0,1350055368.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055429.0,1350055434.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055468.0,1350055473.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055487.0,1350055492.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055531.0,1350055536.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055573.0,1350055578.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055652.0,1350055657.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055729.0,1350055734.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055799.0,1350055804.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055857.0,1350055862.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350055920.0,1350055925.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056017.0,1350056022.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056054.0,1350056059.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056087.0,1350056092.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056167.0,1350056172.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056237.0,1350056242.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056292.0,1350056297.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056360.0,1350056365.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056401.0,1350056406.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056413.0,1350056418.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056458.0,1350056463.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056501.0,1350056506.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056563.0,1350056568.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056601.0,1350056607.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056650.0,1350056664.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056694.0,1350056699.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056748.0,1350056753.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056773.0,1350056779.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056780.0,1350056784.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350056949.0,1350056954.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057004.0,1350057009.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057070.0,1350057075.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057140.0,1350057145.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057202.0,1350057207.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057274.0,1350057279.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057330.0,1350057335.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057396.0,1350057402.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057467.0,1350057472.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057545.0,1350057550.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057622.0,1350057627.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057628.0,1350057633.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057663.0,1350057668.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057706.0,1350057711.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057757.0,1350057761.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057802.0,1350057807.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057868.0,1350057873.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057925.0,1350057930.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350057969.0,1350057974.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058128.0,1350058133.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058156.0,1350058161.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058214.0,1350058219.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058250.0,1350058255.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058368.0,1350058373.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058381.0,1350058387.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058420.0,1350058425.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058455.0,1350058460.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058517.0,1350058522.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058531.0,1350058535.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058582.0,1350058587.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058631.0,1350058636.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058735.0,1350058740.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350058777.0,1350058782.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350240828.0,1350240833.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350240901.0,1350240906.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350240942.0,1350240947.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350240967.0,1350240973.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350240993.0,1350240999.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241033.0,1350241037.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241073.0,1350241078.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241152.0,1350241157.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241185.0,1350241190.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241246.0,1350241251.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241264.0,1350241269.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241289.0,1350241294.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241417.0,1350241422.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241542.0,1350241547.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241624.0,1350241629.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241927.0,1350241932.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350241985.0,1350242000.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242040.0,1350242045.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242099.0,1350242104.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242183.0,1350242188.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242206.0,1350242211.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242220.0,1350242225.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242226.0,1350242228.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242274.0,1350242279.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242346.0,1350242351.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242401.0,1350242406.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242465.0,1350242470.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242525.0,1350242530.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242574.0,1350242578.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242608.0,1350242613.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242670.0,1350242675.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242727.0,1350242732.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242794.0,1350242799.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242862.0,1350242867.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350242875.0,1350242880.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243030.0,1350243035.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243036.0,1350243037.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243074.0,1350243079.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243116.0,1350243121.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243195.0,1350243202.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243260.0,1350243265.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243306.0,1350243311.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243359.0,1350243364.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243440.0,1350243445.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243500.0,1350243505.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243554.0,1350243559.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243612.0,1350243617.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243664.0,1350243670.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243726.0,1350243731.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243847.0,1350243852.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243891.0,1350243896.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243933.0,1350243938.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243957.0,1350243962.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350243982.0,1350243987.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350244028.0,1350244033.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350244098.0,1350244103.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350244111.0,1350244116.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350244178.0,1350244183.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350244237.0,1350244242.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350244255.0,1350244260.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350962858.0,1350962863.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350962877.0,1350962882.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350962914.0,1350962919.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350962929.0,1350962934.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350962958.0,1350962963.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350962974.0,1350962979.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963008.0,1350963013.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963081.0,1350963086.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963156.0,1350963161.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963196.0,1350963201.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963347.0,1350963352.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963585.0,1350963590.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350963796.0,1350963801.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964109.0,1350964114.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964169.0,1350964174.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964201.0,1350964206.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964238.0,1350964243.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964264.0,1350964269.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964290.0,1350964295.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964315.0,1350964320.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964375.0,1350964380.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964438.0,1350964443.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964485.0,1350964490.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964521.0,1350964527.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964552.0,1350964558.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964576.0,1350964581.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964603.0,1350964608.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964645.0,1350964650.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964688.0,1350964693.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964715.0,1350964720.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964782.0,1350964788.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964808.0,1350964813.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964867.0,1350964872.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964925.0,1350964930.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964940.0,1350964945.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350964993.0,1350964998.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965010.0,1350965014.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965057.0,1350965062.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965071.0,1350965076.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965109.0,1350965114.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965142.0,1350965149.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965157.0,1350965161.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965162.0,1350965166.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965197.0,1350965202.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1350965216.0,1350965221.0
tus-agg2,GigabitEthernet0/0/1,ven-coe,GigabitEthernet0/2,1352924604.0,1352924639.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1287948024.0,1287967694.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1290027337.0,1290027348.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1290028189.0,1290028199.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1294859140.0,1294859154.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1303197778.0,1303198062.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1303198892.0,1303198897.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1309568187.0,1309568199.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1319621633.0,1319621889.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1319621963.0,1319621988.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1320134889.0,1320135052.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1327509577.0,1327511049.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1327615477.0,1327615487.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334484756.0,1334484759.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334484818.0,1334484823.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334496029.0,1334496032.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334571191.0,1334571196.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334587173.0,1334587177.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334587970.0,1334587973.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334588521.0,1334588524.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334588585.0,1334588590.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334588635.0,1334588640.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334588829.0,1334588833.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334588901.0,1334588907.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334588994.0,1334589000.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589060.0,1334589065.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589106.0,1334589111.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589244.0,1334589248.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589393.0,1334589398.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589421.0,1334589426.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589671.0,1334589676.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589761.0,1334589765.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589787.0,1334589792.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334589851.0,1334589855.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334590218.0,1334590223.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334590254.0,1334590259.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334590549.0,1334590552.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334590739.0,1334590745.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334590953.0,1334590957.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591087.0,1334591092.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591165.0,1334591170.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591203.0,1334591206.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591367.0,1334591370.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591559.0,1334591564.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591746.0,1334591751.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591819.0,1334591824.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591836.0,1334591841.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334591983.0,1334591985.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334592065.0,1334592070.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334592251.0,1334592256.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334592474.0,1334592478.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334592767.0,1334592771.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593018.0,1334593023.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593087.0,1334593092.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593105.0,1334593110.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593122.0,1334593127.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593139.0,1334593143.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593195.0,1334593200.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593225.0,1334593229.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593343.0,1334593348.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593368.0,1334593372.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593669.0,1334593675.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593703.0,1334593707.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593769.0,1334593773.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334593804.0,1334593809.0
mar-cc-1,GigabitEthernet0/1,svl-agg1,GigabitEthernet0/0/7,1334594200.0,1334594202.0
