#ip addr, router1, port on router1, valid till
137.164.34.73,ven-coe,Serial1/0,1230170772
137.164.7.17,ven-coe,FastEthernet0/0/0,1202400691
137.164.32.89,ven-coe,Serial1/0/0,1169777051
137.164.34.73,ven-coe,Serial1/0/0,1202400691
137.164.34.73,ven-coe,Serial1/0/1,1169777051
137.164.32.89,ven-coe,Serial1/0/1,1202400691
207.157.147.62,ven-coe,GigabitEthernet0/3,253402300799
137.164.1.115,ven-coe,GigabitEthernet0/2,253402300799
137.164.34.97,ven-coe,GigabitEthernet0/1,253402300799
137.164.7.17,ven-coe,FastEthernet4/0,253402300799
172.16.0.1,ucdc-gk,Vlan110,253402300799
192.12.83.10,ucdc-gk,GigabitEthernet0/1,253402300799
192.168.100.1,sbv-cc,GigabitEthernet0/3,1176512621
137.164.35.127,sbv-cc,GigabitEthernet0/2,253402300799
207.233.38.1,sbv-cc,GigabitEthernet0/1,253402300799
207.233.38.1,sbv-cc,FastEthernet0/0,1176507009
137.164.39.125,sbv-cc,Loopback0,253402300799
137.164.33.11,sbv-cc,Serial1/0,253402300799
192.168.100.2,sbv-cc,FastEthernet0/1,1176507009
137.164.33.11,sbv-cc,Serial2/0,1176507009
207.62.9.254,csufet-csu,FastEthernet0/0,1114823277
204.102.114.65,csufet-csu,FastEthernet0/0,1176928922
137.164.39.94,csufet-csu,Loopback0,1176928922
137.164.33.229,csufet-csu,Serial2/0,1176928922
137.164.19.99,frg-sw-1-mgmt,Vlan10,1290096008
137.164.13.121,marin-coe,GigabitEthernet6/0/0,1201452664
137.164.34.38,marin-coe,POS1/0/0,1201452664
137.164.34.19,marin-coe,POS0/1/0,1201452664
137.164.39.174,marin-coe,Loopback0,253402300799
137.164.9.17,marin-coe,FastEthernet0/0/0,1201452664
137.164.13.121,marin-coe,FastEthernet0/0/1,1174871009
137.164.13.121,marin-coe,GigabitEthernet0/3,253402300799
137.164.34.101,marin-coe,GigabitEthernet0/2,253402300799
137.164.34.95,marin-coe,GigabitEthernet0/1,253402300799
137.164.9.17,marin-coe,FastEthernet4/0,253402300799
137.164.34.38,marin-coe,POS3/0,1203127510
128.111.252.134,ucsb-15530-2,FastEthernet0,1251331398
137.164.31.143,ucsb-15530-2,Loopback0,1251331398
137.164.31.7,ucsb-15530-2,EthernetDcc10/0/0,1251331398
10.5.103.6,sr-jc-gk,FastEthernet0/0,1178928191
10.42.103.6,sr-jc-gk,FastEthernet0/0,253402300799
198.189.151.24,sr-jc-gk,Loopback0,1135386465
137.164.18.20,lax-sw-1-mgmt,Vlan10,1286002827
137.164.50.141,lax-agg1,GigabitEthernet3/0/0.211,1284735943
137.164.23.225,lax-agg1,GigabitEthernet3/0/0.211,253402300799
137.164.37.97,lax-agg1,GigabitEthernet3/0/0.212,253402300799
137.164.33.204,lax-agg1,GigabitEthernet0/0/4.29,1239735906
137.164.3.57,lax-agg1,GigabitEthernet1/0/0.209,253402300799
137.164.22.104,lax-agg1,GigabitEthernet0/0/5.47,1256857861
137.164.72.194,lax-agg1,GigabitEthernet0/0/5.22,1320782773
137.164.74.2,lax-agg1,GigabitEthernet0/0/7.20,1317855995
137.164.1.130,lax-agg1,GigabitEthernet4/1/8,253402300799
137.164.46.108,lax-agg1,GigabitEthernet0/0/3,253402300799
137.164.29.1,lax-agg1,GigabitEthernet0/0/4.39,1286334368
137.164.3.50,lax-agg1,GigabitEthernet1/0/0.243,253402300799
137.164.1.156,lax-agg1,GigabitEthernet4/1/9,253402300799
137.164.50.193,lax-agg1,GigabitEthernet3/0/0.3491,253402300799
137.164.32.252,lax-agg1,GigabitEthernet4/1/4,253402300799
137.164.1.150,lax-agg1,GigabitEthernet4/1/7,253402300799
137.164.50.49,lax-agg1,GigabitEthernet4/1/6,1313535958
137.164.1.162,lax-agg1,GigabitEthernet4/1/1,1327090014
137.164.1.36,lax-agg1,GigabitEthernet4/1/0,1274223914
137.164.23.2,lax-agg1,GigabitEthernet4/1/2,1325117244
137.164.1.154,lax-agg1,GigabitEthernet1/0/0,1304564717
137.164.46.104,lax-agg1,GigabitEthernet6/0/0,253402300799
137.164.41.6,lax-agg1,GigabitEthernet2/0/3.236,1317870377
137.164.42.145,lax-agg1,GigabitEthernet0/0/5.463,253402300799
137.164.40.41,lax-agg1,GigabitEthernet0/0/9,1310324735
137.164.40.41,lax-agg1,GigabitEthernet0/0/9,253402300799
137.164.18.49,lax-agg1,GigabitEthernet0/0/5.9,253402300799
137.164.24.134,lax-agg1,GigabitEthernet3/0/0.226,1332687961
137.164.24.134,lax-agg1,GigabitEthernet3/0/0.226,1334502431
137.164.1.160,lax-agg1,GigabitEthernet0/0/5.223,1313175932
137.164.24.97,lax-agg1,GigabitEthernet3/0/0.375,253402300799
137.164.74.194,lax-agg1,GigabitEthernet0/0/7.22,1317855995
137.164.72.194,lax-agg1,GigabitEthernet0/0/7.22,1318979169
137.164.72.194,lax-agg1,GigabitEthernet0/0/7.22,253402300799
4.30.60.198,lax-agg1,GigabitEthernet0/0/7.23,253402300799
137.164.29.1,lax-agg1,GigabitEthernet0/0/5.39,253402300799
137.164.74.130,lax-agg1,GigabitEthernet0/0/7.21,1317855995
137.164.20.105,lax-agg1,GigabitEthernet0/0/5.3699,1291853121
137.164.20.97,lax-agg1,GigabitEthernet0/0/5.3699,253402300799
137.164.22.52,lax-agg1,GigabitEthernet0/0/6,1270206393
137.164.22.52,lax-agg1,GigabitEthernet0/0/6,1279911913
137.164.50.137,lax-agg1,GigabitEthernet0/0/6,1286925074
137.164.23.2,lax-agg1,GigabitEthernet1/0/0.219,253402300799
137.164.26.242,lax-agg1,GigabitEthernet0/0/2,253402300799
137.164.1.154,lax-agg1,GigabitEthernet1/0/0.231,253402300799
137.164.24.145,lax-agg1,GigabitEthernet1/0/0.233,1309561884
137.164.24.213,lax-agg1,GigabitEthernet1/0/0.233,253402300799
137.164.1.228,lax-agg1,GigabitEthernet3/0/0.306,1298059549
137.164.35.149,lax-agg1,GigabitEthernet2/0/0.2042,1237821023
137.164.35.42,lax-agg1,GigabitEthernet2/0/0.2041,1237821023
137.164.3.92,lax-agg1,GigabitEthernet1/0/0.237,253402300799
137.164.72.74,lax-agg1,GigabitEthernet0/0/7.24,253402300799
137.164.16.108,lax-agg1,Loopback0,253402300799
137.164.18.1,lax-agg1,GigabitEthernet0/0/5.10,1313175932
137.164.18.9,lax-agg1,GigabitEthernet0/0/5.10,253402300799
137.164.16.204,lax-agg1,Loopback2,253402300799
137.164.46.106,lax-agg1,GigabitEthernet7/0/0,253402300799
137.164.22.72,lax-agg1,GigabitEthernet0/0/4.27,1256857861
137.164.1.214,lax-agg1,GigabitEthernet3/0/0.224,253402300799
137.164.24.17,lax-agg1,GigabitEthernet0/0/7,1313435136
137.164.18.33,lax-agg1,GigabitEthernet0/0/5.98,253402300799
137.164.32.152,lax-agg1,GigabitEthernet2/0/2,253402300799
137.164.41.6,lax-agg1,GigabitEthernet2/0/3,1317855995
137.164.41.6,lax-agg1,GigabitEthernet2/0/3,253402300799
137.164.30.1,lax-agg1,GigabitEthernet0/0/4.14,253402300799
137.164.13.1,lax-agg1,GigabitEthernet2/0/1,253402300799
137.164.1.108,lax-agg1,GigabitEthernet2/0/6,253402300799
137.164.50.80,lax-agg1,GigabitEthernet2/0/7,253402300799
137.164.35.146,lax-agg1,GigabitEthernet2/0/4,1324382794
137.164.3.18,lax-agg1,GigabitEthernet2/0/4,253402300799
137.164.32.244,lax-agg1,GigabitEthernet2/0/5,253402300799
137.164.24.101,lax-agg1,GigabitEthernet3/0/0.377,253402300799
137.164.1.106,lax-agg1,GigabitEthernet2/0/8,253402300799
137.164.32.212,lax-agg1,GigabitEthernet2/0/9,253402300799
199.91.239.2,lax-agg1,GigabitEthernet2/0/0,253402300799
137.164.35.46,lax-agg1,GigabitEthernet4/1/3.2043,253402300799
137.164.35.149,lax-agg1,GigabitEthernet4/1/3.2042,1293120332
137.164.35.42,lax-agg1,GigabitEthernet4/1/3.2041,253402300799
137.164.23.225,lax-agg1,GigabitEthernet0/0/8,1284735943
137.164.50.92,lax-agg1,GigabitEthernet0/0/8,1330474052
208.77.78.174,lax-agg1,GigabitEthernet3/0/0.3522,253402300799
137.164.16.1,lax-agg1,Loopback1,253402300799
137.164.27.66,nps-sw-1-mgmt,Vlan200,1333800895
137.164.50.49,lax-agg3,Serial1/0,1277867117
137.164.50.125,lax-agg3,Serial1/0,253402300799
137.164.32.72,lax-agg3,Serial2/2:0,253402300799
137.164.41.84,lax-agg3,POS6/0,253402300799
137.164.46.109,lax-agg3,GigabitEthernet0/1,253402300799
198.32.251.184,lax-agg3,Tunnel0,1257825960
137.164.46.122,lax-agg3,GigabitEthernet0/3,253402300799
137.164.46.115,lax-agg3,GigabitEthernet0/2,1298059549
137.164.35.5,lax-agg3,Serial5/7:0,1266595523
137.164.32.72,lax-agg3,Serial5/2:0,1290657931
137.164.33.230,lax-agg3,Serial4/0,253402300799
137.164.33.193,lax-agg3,Serial4/1,253402300799
137.164.1.140,lax-agg3,Serial3/1,253402300799
137.164.50.82,lax-agg3,Serial3/0,253402300799
137.164.33.202,lax-agg3,Serial1/1,253402300799
137.164.16.122,lax-agg3,Loopback0,253402300799
137.164.32.76,lax-agg3,Serial5/1,253402300799
137.164.32.254,lax-agg3,Serial5/0,253402300799
137.164.18.74,sand1-cds-sw-1,Vlan10,253402300799
137.164.46.133,lax-agg5,GigabitEthernet6/0/0,253402300799
137.164.24.134,lax-agg5,GigabitEthernet1/0/0.226,1332716764
137.164.24.134,lax-agg5,GigabitEthernet1/0/0.226,253402300799
137.164.16.8,lax-agg5,Loopback0,253402300799
137.164.16.1,lax-agg5,Loopback1,253402300799
137.164.16.209,lax-agg5,Loopback2,253402300799
137.164.46.135,lax-agg5,GigabitEthernet7/0/0,253402300799
137.164.13.21,ker-coe,GigabitEthernet6/0/0,1197170392
137.164.34.83,ker-coe,ATM5/0/0.1,1132165361
137.164.34.82,ker-coe,ATM5/0/0.777,1197170392
137.164.34.82,ker-coe,ATM3/0.777,1225938076
137.164.32.231,ker-coe,POS0/1/0,1167570258
137.164.32.231,ker-coe,POS0/1/0,1197170392
137.164.39.111,ker-coe,Loopback0,253402300799
137.164.34.135,ker-coe,Serial1/0,253402300799
137.164.6.113,ker-coe,FastEthernet0/0/0,1167570258
137.164.6.113,ker-coe,FastEthernet0/0/0,1197170392
137.164.32.231,ker-coe,POS1/0,1214615120
137.164.13.21,ker-coe,GigabitEthernet0/3,253402300799
137.164.35.59,ker-coe,GigabitEthernet0/1,1214049928
137.164.35.59,ker-coe,GigabitEthernet0/1,253402300799
137.164.6.113,ker-coe,FastEthernet4/0,253402300799
137.164.13.37,bu-ele,GigabitEthernet6/0/0,1194401156
137.164.1.235,bu-ele,Serial2/0,253402300799
137.164.34.84,bu-ele,Serial2/1,253402300799
137.164.39.185,bu-ele,Loopback0,253402300799
137.164.32.87,bu-ele,Serial0/1/0,1194401156
137.164.3.4,bu-ele,Serial3/1,253402300799
137.164.1.165,bu-ele,Serial3/0,253402300799
137.164.32.87,bu-ele,Serial1/0,1316481168
137.164.8.81,bu-ele,FastEthernet0/0/0,1194401156
137.164.34.84,bu-ele,Serial1/0/1,1194401156
137.164.13.37,bu-ele,GigabitEthernet0/3,1277255441
137.164.13.81,bu-ele,GigabitEthernet0/3,253402300799
137.164.8.81,bu-ele,FastEthernet4/0,253402300799
207.62.184.23,cab-cc-gk,Vlan1,253402300799
137.145.112.25,coa-cc,Tunnel1,1221526811
159.115.9.2,coa-cc,FastEthernet0/0,1191028295
137.164.39.128,coa-cc,Loopback0,1221526811
137.164.32.119,coa-cc,Serial2/0,1221526811
137.164.7.18,ven-coe-ts,Ethernet0,1338712211
1.1.1.1,ven-coe-ts,Loopback0,1338712211
144.37.2.90,sm-csu,GigabitEthernet0/0,1088557210
137.164.39.172,sm-csu,Loopback0,1088557210
137.164.33.59,sm-csu,POS2/0,1088557210
137.164.42.146,growler-sw-1-mgmt,Vlan463,253402300799
204.17.179.5,sol-cc-gk,FastEthernet0/0,253402300799
209.147.29.1,la-coe,GigabitEthernet6/0/0,1094692304
209.147.29.1,la-coe,GigabitEthernet6/0/0,1195438253
137.164.34.32,la-coe,POS1/0/0,1107828337
137.164.32.83,la-coe,POS1/0/0,1195438253
137.164.32.83,la-coe,POS0/1/0,1107828337
137.164.34.32,la-coe,POS0/1/0,1195438253
137.164.39.44,la-coe,Loopback0,1195438253
137.164.39.114,la-coe,Loopback0,253402300799
137.164.7.33,la-coe,FastEthernet0/0/0,1195438253
137.164.34.32,la-coe,POS2/0,1222304758
209.147.29.1,la-coe,FastEthernet0/0/1,1094865106
209.147.29.1,la-coe,GigabitEthernet0/3,253402300799
137.164.1.17,la-coe,GigabitEthernet0/2,1274922787
137.164.32.153,la-coe,GigabitEthernet0/1,253402300799
137.164.7.33,la-coe,FastEthernet4/0,253402300799
137.164.34.237,sanmateo-cc,FastEthernet0/1,253402300799
207.62.234.33,sanmateo-cc,FastEthernet0/0,1208999165
207.62.246.1,sanmateo-cc,FastEthernet0/0,1233886386
207.62.244.1,sanmateo-cc,FastEthernet0/0,1306890420
207.62.234.37,sanmateo-cc,FastEthernet0/0,253402300799
137.164.39.156,sanmateo-cc,Loopback0,253402300799
137.164.32.147,sanmateo-cc,Serial2/0,253402300799
207.62.230.25,sj-cc-gk,FastEthernet0/0,253402300799
137.164.22.203,sfo-px1,Vlan491,1276843456
137.164.19.19,sfo-px1,Vlan10,1276843456
137.164.22.205,sfo-px1,Vlan492,1276843456
198.32.251.227,sfo-px1,Vlan495,1276843456
198.32.251.225,sfo-px1,Vlan496,1276843456
137.164.16.50,sfo-px1,Loopback0,1276843456
137.164.41.1,sfo-px1,GigabitEthernet3/1,1111622587
198.32.251.133,sfo-px1,GigabitEthernet4/2,1249009529
198.32.176.33,sfo-px1,GigabitEthernet4/1,1218251412
198.32.251.61,sfo-px1,Vlan415,1121958201
198.32.251.57,sfo-px1,Vlan414,1247699126
137.164.20.85,paix-agg-sw-1,Vlan10,253402300799
137.164.48.3,switch2,Vlan48,1146853119
137.164.41.188,mcit-sw-1-mgmt,Vlan110,253402300799
137.164.41.215,mcit-sw-1-mgmt,Vlan130,253402300799
137.164.27.70,mcit-sw-1-mgmt,Vlan150,1180228307
137.164.27.190,mcit-sw-1-mgmt,Vlan150,253402300799
137.164.42.206,mcit-sw-1-mgmt,Vlan140,253402300799
137.164.33.90,moss-landing,Serial1,1101262099
137.164.33.86,moss-landing,Serial0,1101262099
198.189.255.10,moss-landing,Ethernet0,1101262099
137.164.33.86,moss-landing,Serial0/0,1159543089
137.164.33.86,moss-landing,Serial0/0,1333800895
137.164.33.90,moss-landing,Serial0/1,1159543089
137.164.33.90,moss-landing,Serial0/1,1333800895
198.189.255.10,moss-landing,FastEthernet0/0,1159543089
198.189.255.10,moss-landing,FastEthernet0/0,1333800895
137.164.39.177,moss-landing,Loopback0,1159543089
137.164.39.177,moss-landing,Loopback0,1333800895
137.164.40.51,ful-csu-sw-1-mgmt,Vlan203,253402300799
198.189.25.5,sc-lib,Ethernet0,1122034393
198.189.25.33,sc-lib,Ethernet0,1124240416
137.164.33.170,sc-lib,Serial0,1124240416
137.164.39.191,sc-lib,Loopback0,1124240416
137.164.32.16,oak-dc2,POS5/2:10,1200124986
137.164.22.37,oak-dc2,GigabitEthernet0/0/0.20,1125529367
137.164.33.70,oak-dc2,POS5/0:4,1243955115
137.164.33.70,oak-dc2,POS5/0:4,1245423914
137.164.33.66,oak-dc2,POS5/0:4,1310929525
137.164.24.65,oak-dc2,GigabitEthernet3/0/5,253402300799
137.164.33.66,oak-dc2,POS5/0:7,1249916767
137.164.18.130,oak-dc2,Ethernet0,1174503809
137.164.32.4,oak-dc2,Serial5/1:3,1112770962
137.164.41.244,oak-dc2,Serial5/1:3,253402300799
137.164.24.65,oak-dc2,GigabitEthernet0/0/2,1266753953
198.32.251.1,oak-dc2,GigabitEthernet0/0/0.412,1121266976
137.164.18.129,oak-dc2,GigabitEthernet4/0/4.10,253402300799
137.164.33.36,oak-dc2,Serial5/2:3,253402300799
137.164.33.200,oak-dc2,Serial5/2:1,1312499132
137.164.3.64,oak-dc2,GigabitEthernet0/0/0.193,253402300799
137.164.22.176,oak-dc2,GigabitEthernet3/0/3.27,253402300799
137.164.40.81,oak-dc2,GigabitEthernet0/1/0.203,1297238724
137.164.1.22,oak-dc2,GigabitEthernet4/0/5,253402300799
137.164.23.12,oak-dc2,GigabitEthernet4/0/6,1348772852
10.0.0.2,oak-dc2,Serial5/1:12,1092855756
137.164.33.186,oak-dc2,Serial5/1:12,253402300799
137.164.46.62,oak-dc2,GigabitEthernet4/0/1,1245107118
137.164.24.9,oak-dc2,GigabitEthernet4/0/1,1335035230
137.164.33.26,oak-dc2,Serial5/1:10,253402300799
137.164.32.14,oak-dc2,Serial5/1:11,1139284991
137.164.32.14,oak-dc2,Serial5/1:11,1139356992
137.164.32.14,oak-dc2,Serial5/1:11,253402300799
137.164.32.20,oak-dc2,Serial5/2:4,253402300799
137.164.23.41,oak-dc2,GigabitEthernet0/0/0.100,253402300799
137.164.1.124,oak-dc2,GigabitEthernet4/0/8,253402300799
137.164.1.126,oak-dc2,GigabitEthernet4/0/9,253402300799
137.164.32.12,oak-dc2,Serial5/1:9,1325880546
137.164.47.116,oak-dc2,GigabitEthernet1/0/0,253402300799
137.164.33.14,oak-dc2,Serial5/1:2,1313449563
137.164.3.113,oak-dc2,GigabitEthernet2/0/0.207,253402300799
137.164.22.125,oak-dc2,GigabitEthernet0/1/0.40,1093503751
137.164.23.12,oak-dc2,GigabitEthernet0/3/0,1291896676
137.164.22.180,oak-dc2,GigabitEthernet0/1/0.47,1093503751
137.164.22.33,oak-dc2,POS7/0,253402300799
137.164.33.38,oak-dc2,Serial5/2:6,1320174400
137.164.23.29,oak-dc2,GigabitEthernet0/0/1,1121799780
137.164.23.29,oak-dc2,GigabitEthernet0/0/1,1240542620
137.164.45.62,oak-dc2,GigabitEthernet2/3/0.53,1287428734
137.164.40.89,oak-dc2,GigabitEthernet0/2/2.204,1168459321
137.164.33.28,oak-dc2,Serial5/2:5,253402300799
137.164.47.118,oak-dc2,GigabitEthernet6/0/0,253402300799
137.164.42.218,oak-dc2,Serial5/0:1,1326240474
137.164.32.28,oak-dc2,Serial5/0:3,1163707426
137.164.24.225,oak-dc2,GigabitEthernet0/1/2,1256742322
137.164.33.70,oak-dc2,POS5/0:10,1243969515
137.164.33.70,oak-dc2,POS5/0:10,1299254723
137.164.22.168,oak-dc2,GigabitEthernet0/0/0.24,1244660760
137.164.40.81,oak-dc2,GigabitEthernet3/0/1.203,1345921704
137.164.32.6,oak-dc2,Serial5/1:4,1313017534
137.164.33.16,oak-dc2,Serial5/1:5,253402300799
137.164.32.8,oak-dc2,Serial5/1:6,253402300799
137.164.32.10,oak-dc2,Serial5/1:7,253402300799
137.164.16.15,oak-dc2,Loopback0,253402300799
137.164.18.129,oak-dc2,GigabitEthernet2/3/0.10,1291896676
137.164.16.194,oak-dc2,Loopback2,253402300799
137.164.23.29,oak-dc2,GigabitEthernet3/0/4,1270249581
137.164.32.2,oak-dc2,Serial5/1:1,253402300799
137.164.46.60,oak-dc2,GigabitEthernet4/0/0,1245107118
137.164.24.225,oak-dc2,GigabitEthernet4/0/0,1335035230
137.164.47.15,oak-dc2,GigabitEthernet3/0/9,1215702611
137.164.32.130,oak-dc2,GigabitEthernet3/0/8,253402300799
137.164.33.34,oak-dc2,Serial5/1:8,1313017534
137.164.22.33,oak-dc2,POS8/0,1115953365
137.164.22.33,oak-dc2,POS8/0,1189065668
137.164.40.81,oak-dc2,GigabitEthernet0/0/0.203,253402300799
137.164.41.89,oak-dc2,GigabitEthernet2/0/0,1147028593
137.164.46.64,oak-dc2,GigabitEthernet4/0/2,1245107118
137.164.24.97,oak-dc2,GigabitEthernet4/0/2,1270379139
137.164.1.158,oak-dc2,GigabitEthernet4/0/2,253402300799
137.164.3.82,oak-dc2,GigabitEthernet0/0/0.189,253402300799
137.164.46.53,oak-dc2,GigabitEthernet3/0/2,1264479028
137.164.22.40,oak-dc2,GigabitEthernet0/0/0.22,1163491407
137.164.22.110,oak-dc2,GigabitEthernet1/0,1144666998
137.164.24.6,oak-dc2,GigabitEthernet4/0/3,253402300799
137.164.22.176,oak-dc2,GigabitEthernet0/0/0.27,1263398729
137.164.22.195,oak-dc2,GigabitEthernet3/0/1,1264479028
137.164.40.73,oak-dc2,GigabitEthernet3/0/2.211,1347822366
137.164.40.73,oak-dc2,GigabitEthernet2/0/0.211,1297238724
137.164.40.73,oak-dc2,GigabitEthernet2/0/0.211,253402300799
137.164.32.18,oak-dc2,Serial5/2:2,253402300799
137.164.16.1,oak-dc2,Loopback1,253402300799
137.164.22.193,oak-dc2,GigabitEthernet3/0/0,1264479028
137.164.32.22,oak-dc2,Serial5/2:7,1197691432
137.164.1.240,oak-dc2,Serial5/2:7,253402300799
137.164.22.164,oak-dc2,GigabitEthernet0/1/0.44,1093503751
137.164.22.193,oak-dc2,GigabitEthernet0/2/0,1209500981
137.164.22.195,oak-dc2,GigabitEthernet0/2/1,1209500981
137.164.32.82,oak-dc2,GigabitEthernet3/0/7,253402300799
137.164.33.40,oak-dc2,Serial5/2:9,253402300799
137.164.32.24,oak-dc2,Serial5/2:8,1235765104
137.164.24.97,oak-dc2,GigabitEthernet0/1/1,1254049621
137.164.42.49,oak-dc2,GigabitEthernet3/0/6,253402300799
137.164.33.169,oak-dc3,Serial0/0,1123211008
137.164.22.177,oak-dc3,FastEthernet0/0.27,1203005965
137.164.16.7,oak-dc3,Loopback0,253402300799
137.164.22.183,oak-dc3,GigabitEthernet0/2.48,253402300799
137.164.1.220,oak-dc3,Serial3/0,253402300799
137.164.23.26,oak-dc3,Serial1/0,1145070186
137.164.23.26,oak-dc3,Serial1/0,1285182332
137.164.22.177,oak-dc3,GigabitEthernet0/1.27,253402300799
137.164.22.183,oak-dc3,FastEthernet0/1.48,1203005965
137.164.23.59,oak-dc3,Serial2/0,1158606191
137.164.23.58,oak-dc3,Serial2/0,1172116925
137.164.23.60,oak-dc3,Serial2/0,1335899207
137.164.1.100,oak-dc3,Serial2/1,253402300799
137.164.32.250,oak-dc1,GigabitEthernet4/0/9,253402300799
137.164.50.49,oak-dc1,GigabitEthernet0/0/0.148,1345863991
137.164.16.109,oak-dc1,Loopback2,1263355518
137.164.16.144,oak-dc1,Loopback2,253402300799
137.164.46.56,oak-dc1,GigabitEthernet2/0/5,1245107118
137.164.1.88,oak-dc1,GigabitEthernet2/0/5,253402300799
198.32.251.61,oak-dc1,GigabitEthernet0/0/0.415,1110283405
198.32.251.61,oak-dc1,GigabitEthernet0/0/0.415,1111896151
198.32.251.61,oak-dc1,GigabitEthernet0/0/0.415,1121828572
198.32.251.61,oak-dc1,GigabitEthernet0/0/0.415,1192446224
198.32.251.57,oak-dc1,GigabitEthernet0/0/0.414,1110283405
198.32.251.57,oak-dc1,GigabitEthernet0/0/0.414,1111896151
198.32.251.57,oak-dc1,GigabitEthernet0/0/0.414,1192446224
198.32.251.69,oak-dc1,GigabitEthernet0/0/0.417,1110283405
198.32.251.69,oak-dc1,GigabitEthernet0/0/0.417,1111896151
198.32.251.69,oak-dc1,GigabitEthernet0/0/0.417,1121698977
198.32.251.69,oak-dc1,GigabitEthernet0/0/0.417,1125486176
164.128.236.22,oak-dc1,GigabitEthernet0/0/0.416,1110283405
164.128.236.22,oak-dc1,GigabitEthernet0/0/0.416,1111896151
164.128.236.22,oak-dc1,GigabitEthernet0/0/0.416,1181718182
137.164.22.95,oak-dc1,GigabitEthernet0/0/1.408,1181257388
198.32.251.226,oak-dc1,GigabitEthernet0/0/0.495,1158649643
137.164.22.31,oak-dc1,GigabitEthernet1/0,1224141012
137.164.22.202,oak-dc1,GigabitEthernet0/0/0.491,1158649643
137.164.22.225,oak-dc1,GigabitEthernet0/0/0.490,1121713390
137.164.22.225,oak-dc1,GigabitEthernet0/0/0.490,1121914974
137.164.22.225,oak-dc1,GigabitEthernet0/0/0.490,1297224326
137.164.18.130,oak-dc1,GigabitEthernet2/0/0.10,253402300799
137.164.50.30,oak-dc1,GigabitEthernet0/0/0.126,253402300799
137.164.23.25,oak-dc1,GigabitEthernet2/0/3.307,1302217522
137.164.47.103,oak-dc1,GigabitEthernet4/0/4,1264450251
137.164.1.38,oak-dc1,GigabitEthernet4/0/5,253402300799
137.164.35.224,oak-dc1,GigabitEthernet4/0/6,253402300799
137.164.19.225,oak-dc1,GigabitEthernet2/0/0.13,253402300799
137.164.40.89,oak-dc1,GigabitEthernet4/0/1,253402300799
137.164.41.145,oak-dc1,GigabitEthernet4/0/2,253402300799
137.164.47.101,oak-dc1,GigabitEthernet4/0/3,1264450251
137.164.34.120,oak-dc1,GigabitEthernet4/0/8,253402300799
137.164.40.89,oak-dc1,GigabitEthernet2/0/3.110,1298376365
137.164.22.110,oak-dc1,GigabitEthernet5/0,1209500981
137.164.21.62,oak-dc1,GigabitEthernet0/0/0.12,1290456350
137.164.22.162,oak-dc1,GigabitEthernet0/0/1.43,1244660760
137.164.22.124,oak-dc1,GigabitEthernet0/0/1.40,1093431749
137.164.22.182,oak-dc1,GigabitEthernet0/0/1.48,1297224326
137.164.41.1,oak-dc1,GigabitEthernet0/0/0.489,1112742162
137.164.22.84,oak-dc1,GigabitEthernet0/0/2,1144695791
137.164.23.25,oak-dc1,GigabitEthernet0/1/2.307,1297224326
137.164.47.114,oak-dc1,GigabitEthernet6/0/0,253402300799
137.164.22.194,oak-dc1,GigabitEthernet0/1/1,1209500981
137.164.22.192,oak-dc1,GigabitEthernet0/1/0,1209500981
137.164.40.10,oak-dc1,GigabitEthernet0/0/0.401,1110283405
137.164.40.10,oak-dc1,GigabitEthernet0/0/0.401,1111896151
137.164.40.10,oak-dc1,GigabitEthernet0/0/0.401,1207869001
198.32.251.69,oak-dc1,GigabitEthernet0/1/2.417,1145977393
137.164.23.41,oak-dc1,GigabitEthernet0/1/2.322,1095246153
137.164.47.112,oak-dc1,GigabitEthernet1/0/0,253402300799
137.164.23.157,oak-dc1,GigabitEthernet0/0/0.307,253402300799
137.164.1.22,oak-dc1,GigabitEthernet4/0/7,1224789014
137.164.16.14,oak-dc1,Loopback0,253402300799
137.164.16.1,oak-dc1,Loopback1,253402300799
137.164.1.132,oak-dc1,GigabitEthernet7/0/0.119,253402300799
198.32.251.226,oak-dc1,GigabitEthernet0/1/2.495,1276844736
137.164.1.230,oak-dc1,GigabitEthernet0/0/0.130,253402300799
137.164.1.54,oak-dc1,GigabitEthernet0/0/0.131,253402300799
137.164.3.10,oak-dc1,GigabitEthernet0/0/0.136,253402300799
137.164.22.225,oak-dc1,GigabitEthernet2/0/1.490,253402300799
137.164.22.182,oak-dc1,GigabitEthernet2/0/0.48,253402300799
137.164.46.52,oak-dc1,GigabitEthernet2/0/2,1264479028
137.164.18.129,oak-dc1,GigabitEthernet0/0/1.10,1216249827
137.164.18.130,oak-dc1,GigabitEthernet0/0/1.10,1297224326
137.164.22.192,oak-dc1,GigabitEthernet2/0/0,1264479028
